label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
fake,-270.1681,70.03754,4.5934854,9.82796,-18.602259,-26.047564,-29.14313,-14.960961,-11.623541,-5.8586974,-24.873806,-0.66538215,-14.56398,1.6703247,-7.3211427,-12.181729,-7.507265,-6.770757,-5.290276,-6.394261,-2.2989273,-4.105344,-2.1855056,0.9730008,1.204738,1.0268456,1.8021883,0.78922373,-2.8160977,0.15417247,-1.5958391,0.18142803,-0.3421117,2.3806777,1.0163758,3.0218437,0.76288384,3.5809412,-0.6963976,3.2993577,0.45807508,3.4715064,0.24169065,1.4495393,-1.3867604,0.6827615,-1.5472414,0.27368242,0.07858823,-1.1021789,0.054963898,-0.13370974,0.63053524,0.32469368,-0.46278274,0.3297371,-0.5641602,0.4907564,-0.6479527,0.2937967,-0.09633349,0.81768626,-1.0090363,0.878491,-1.1804593,0.44479537,-1.0751643,-0.09132095,-1.1370987,-0.78409404,0.08342073,0.08242185,-0.04533412,-0.24230184,0.4531243,0.39753717,-0.33641773,1.0878705,0.25786346,0.47895283,0.47228405,0.63323784,-0.051802922,0.74602586,0.08501224,0.5512281,-0.19735844,0.4878249,-0.11118856,-0.105774514,-0.17458872,0.024903918,-0.41128027,-0.5392929,-0.32809678,-0.01364364,-0.43174213,-0.2474387,-0.33318773,-0.36817583
fake,-286.23438,118.378624,-10.373878,12.667923,-16.827732,-31.922716,-21.626917,-17.558727,-12.13259,-8.81168,-27.062862,1.264959,-20.937145,4.7667146,-8.257266,-14.671289,-8.495749,-11.175661,-2.73952,-5.695011,2.6118703,0.77602047,0.5977902,4.838113,-2.2794023,-5.381174,-1.1145211,-5.823577,-3.6174161,-0.6813556,-7.2780113,-4.761733,-4.405854,2.5558777,3.3416932,5.2955184,4.961665,5.0824122,1.1317558,1.3507596,-2.7542968,2.422422,3.1687207,4.9466166,2.9800892,2.3331454,-0.6861998,2.8090413,1.574564,-2.0908499,-0.053050548,-1.5095197,-0.98337907,0.26525226,-1.404002,-0.9145152,-0.6334236,1.0252181,-0.9919485,-1.0509188,-1.165675,-0.21484435,-0.7248799,0.9017083,-1.2750597,0.7536215,-0.85358393,0.8435192,-0.16641742,0.2678684,1.8475575,1.1358502,1.496271,1.5669321,1.173149,0.35980144,-0.093769185,1.4756391,0.4435355,-0.079460785,-0.19124484,-0.10586444,-0.100722454,0.19797342,-0.33413753,0.869496,-0.44451505,0.041519556,-0.36896744,0.35137913,0.22072986,-0.41303837,-0.48745075,0.37119946,-0.506938,0.15073524,-0.032422613,-0.14051154,-0.3429169,-0.57922375
fake,-261.75385,70.73878,4.4030766,5.1134124,-18.326668,-24.143469,-24.259003,-15.63425,-15.262938,-4.5956345,-20.844046,-2.9746115,-14.107108,1.1921594,-4.8245234,-12.477658,-9.187352,-5.638343,-5.918713,-4.321859,-0.5871705,-3.5151777,-2.7320201,-0.7350114,-0.7716218,-0.7894583,1.4979743,-1.3342466,-2.4617827,1.5008726,-0.6999535,1.5168302,0.6277206,3.5251415,0.4698094,1.0066345,-0.6694146,2.6830833,-0.708463,1.927369,-1.7091551,2.464983,0.91589767,2.8294652,-0.36342633,1.5757288,0.11890399,-0.05173036,0.05840358,-1.1834381,0.7611919,0.6823252,0.6586949,0.2408103,-0.31853825,0.6112542,-1.0875481,-0.21466492,-0.8823019,0.2185281,-0.15345809,0.48300382,-0.7203376,1.4039435,-0.49981076,0.55654496,-0.7178439,0.4778473,-0.2671115,-0.0830127,-0.32170102,-0.46298364,-0.16871564,-0.15333132,-0.27783263,0.4913952,0.23111774,0.55239195,0.039655782,0.3995956,0.33208248,0.26207602,-0.19728585,0.60173154,0.029026022,0.057744555,-0.22079767,0.19307497,-0.18805109,-0.21971485,0.16141355,0.02126708,-0.27836823,-0.06019068,-0.30914825,0.069201544,-0.41478676,-0.22091603,-0.30982697,-0.46649405
fake,-291.3693,67.07867,2.3001914,9.510673,-18.434425,-20.529629,-27.194324,-16.669144,-15.532543,-4.406632,-24.68636,-1.0171436,-13.340524,2.0326407,-8.015153,-13.244538,-9.514211,-4.819662,-4.899996,-0.8770186,0.40865868,-2.8731346,-1.5361848,0.17796437,1.406379,0.21681598,4.822957,2.860544,-0.25217128,5.495176,1.4772699,0.6551576,-1.9147086,0.7612023,-2.1882367,1.5105599,-0.7742659,3.3908544,-1.3084639,1.8854513,-1.5057273,3.2332625,-1.1763685,-0.23867682,-1.9200442,0.10552048,-1.306986,-0.69122547,-0.054119676,-0.9634639,-0.09436183,-0.6152354,0.2706034,0.5356075,-0.63899934,1.108989,-0.8120316,1.5034946,-0.24428524,1.2677,0.92577416,0.71815974,-0.4283457,1.4913894,-0.25760525,0.0920492,-0.6737755,0.35832947,-0.7010893,-0.5037847,-0.3219641,-0.05191918,-0.43157133,0.43752262,0.07390792,0.27769035,0.2079273,1.0962569,0.19891511,-0.3162927,0.19071071,0.36849576,-0.43761802,0.673309,-0.464104,0.57828474,-0.44395274,0.6376598,0.044865165,-0.047096573,-0.21437003,-0.08156273,-0.16001306,-0.11538617,-0.36299708,0.18444505,-0.7822522,-0.15760149,-0.3494003,-0.65468615
fake,-285.62418,76.94387,8.580459,20.126108,-12.82442,-32.40505,-28.299986,-16.239841,-13.658981,-4.425178,-24.818052,-3.9328382,-14.28688,0.09190526,-7.5099792,-12.905481,-8.778075,-4.7536225,-6.4523864,-3.1373599,-0.13608684,-3.0491037,-2.2688675,0.041354023,0.71037525,1.719231,2.319351,0.98745084,-2.3660426,-0.2818189,-2.932776,-1.1092225,-2.9063985,0.49632725,-1.6802233,1.5059469,2.123494,5.0301623,1.2164366,3.2069678,-0.40670767,3.607595,-0.7950743,1.5473515,-1.7256327,0.4596744,-1.208191,-0.19286767,0.15816334,-0.9794824,1.5681752,0.15058629,0.20875973,0.58010936,-0.28561136,0.65925395,-1.4023473,1.3691757,-0.21108711,0.5932843,-0.37086573,0.39712816,-0.6027928,0.82966274,-0.34794328,0.060919724,-1.3331984,0.10904408,-0.55634654,-0.64706516,-0.73129165,-0.14161871,0.10533363,0.23669289,0.057243053,0.62197435,-0.1894203,0.89064616,0.10251631,0.4553697,0.36904806,0.27319953,-0.16572224,0.42579362,0.072656885,0.7780048,-0.32280383,0.5869161,0.070610374,-0.004900183,-0.25318673,-0.20010088,-0.28643197,-0.031302143,-0.22937274,0.050901663,0.013793183,-0.10089464,-0.41068166,-0.43483582
fake,-274.81744,89.92361,-7.589502,6.2746086,-17.441263,-34.252907,-24.125376,-6.331616,-12.483266,-6.504101,-23.571667,2.4961011,-17.286617,2.2628977,-6.512942,-15.688303,-5.6303363,-6.8591905,-4.3099246,-3.150253,2.5043168,-4.353043,-4.0569253,-1.2732438,-4.0210214,-0.041691415,1.7960509,0.28143564,-1.3003199,1.0548744,-0.8436051,1.2651427,0.029729456,3.9794626,0.75751406,2.1877146,0.028620774,2.5245538,0.02435768,-0.22401571,-2.6527677,1.5404586,-0.3287443,2.5352347,-1.7247195,0.82080007,-1.1455218,0.9880218,0.45036733,-1.4791738,0.20632054,0.17861149,1.952019,1.271361,-0.09226835,0.87426347,-0.79556143,0.49627307,-0.31920874,0.7400427,-0.05474711,0.3146386,-0.530164,1.0442066,-0.9365971,0.640353,-1.0989261,-0.20665094,-0.5196849,-0.14560135,-0.22830443,-0.55710423,0.092825145,0.20187896,0.3873031,0.691599,0.16693133,1.0529515,-0.09331624,0.27969304,0.06669533,0.39125735,-0.62797236,0.42732114,-0.1807857,0.3581799,-0.6771098,0.0060733547,-0.21126904,-0.46851352,-0.5029749,-0.21134879,-0.34568864,-0.14695755,-0.34366557,-0.17064749,-0.3574583,-0.06667302,-0.33510026,-0.50366616
fake,-283.5585,93.714005,-2.4532392,6.4633803,-24.649538,-28.646128,-18.552687,-14.896784,-16.29159,-7.379907,-22.5533,2.5174265,-17.981737,1.6036686,-3.9316764,-15.336083,-7.5955896,-7.423905,-6.523642,-5.493844,-1.3561268,-4.1222577,-3.3453207,1.0386736,-0.21836938,-1.0017989,3.147662,-1.2562069,0.7512433,3.810472,0.5143743,2.2836523,1.0299296,4.361788,2.1487584,3.5145125,0.47532088,2.9987962,-0.32330865,0.44343987,-2.3155427,0.72477514,-1.991978,1.3675566,-1.8190507,0.14518687,-1.5174805,-0.6162395,0.23463744,-1.7274189,-0.30654705,-0.36863843,0.5077158,0.15953825,-1.0697738,-0.36779335,-1.5856001,0.50517434,-0.8364217,0.48707896,-0.36315295,0.70011115,-0.69457805,1.347528,-0.52329284,0.60936016,-0.40241885,0.87579584,0.14682056,-0.26560336,0.13386433,0.14970067,0.19198695,-0.027019108,-0.039332397,0.94041383,0.27880287,0.8696382,0.15241744,0.5729629,0.2191981,-0.07206564,-0.43214297,0.24259947,-0.43978253,0.42725098,-0.40550974,0.25211266,-0.41037306,-0.37148038,0.0059280186,-0.31744137,-0.41800615,-0.09175287,-0.045574956,0.2718154,-0.44095203,-0.18239135,-0.45988068,-0.52904415
fake,-279.4836,66.280815,-1.0313673,7.0626817,-13.76927,-22.734554,-27.213106,-6.752969,-3.6083593,-1.5443696,-21.162716,-2.2434177,-12.463267,1.7466793,-8.771937,-12.556679,-6.87229,-4.161899,-7.2534757,-5.0522723,-0.60291797,-6.973998,-9.09251,-5.7930813,-2.958774,-3.0860445,1.6509403,1.2904538,-1.0905247,5.1547704,-0.19027378,1.1165301,1.0122977,6.1182737,1.6649615,1.5931727,-2.0179749,-1.8802081,-1.5643895,0.98842025,-4.2603555,-1.8556638,-3.443496,3.3996253,2.2789214,3.5634053,0.014722792,0.34536296,1.0579747,-1.4928929,0.49902502,1.7194092,1.4968628,1.149853,0.67685795,2.2483664,0.09681475,0.1713384,-0.5450378,-0.76053375,-1.196555,0.224342,-0.26385573,2.3494954,-0.459141,0.64577234,0.3982049,0.8610582,-1.0256923,-0.75874263,-0.43645674,-0.6708306,-0.91563475,-0.17005338,-0.58871967,-0.5402476,-0.0069485474,1.325952,-0.89490306,-0.11657444,0.27024108,0.17064549,-0.73909503,0.52895504,-0.5489713,-0.1718394,-1.0549675,-0.32526132,-0.32493052,0.4515332,-0.15553403,-0.51123005,-0.35869223,-0.6972761,-0.55428153,0.13327797,-0.33075714,-0.012167138,-0.509026,-0.72637135
fake,-294.8283,78.06003,9.282402,3.861686,-18.17962,-28.559036,-22.865955,-7.1004705,-15.784458,-9.65653,-20.032116,-0.06652383,-14.572679,4.2205944,-6.887698,-11.27196,-6.6580906,-9.439677,-3.9761837,-6.3204374,-1.1267171,-3.5113282,-4.860825,-0.36258262,-1.3578868,0.50634426,0.16949782,0.56240684,-1.8501058,1.9387466,1.0457256,2.0122344,1.5818313,2.9030519,-0.10400532,1.5275164,-0.4998528,2.9314902,0.22187711,3.2974546,-0.7323466,3.4090767,-1.0516305,0.48835325,-1.2161776,0.9217457,-1.0593551,-0.03114121,-0.45994863,-0.888114,0.4501626,0.041200228,0.6720914,0.068534605,-0.9656541,0.7444386,-0.93198174,0.8034292,-1.2086629,0.07501094,-0.14194967,0.96235085,-1.0221506,1.1889626,-0.47938576,0.421548,-1.4327161,0.24933726,-0.82430845,-0.98494565,0.12916486,-0.27687198,-0.14563763,0.1929359,0.27377525,0.5223963,0.15761553,1.6080716,0.1601044,0.18829398,0.10877369,0.3660024,-0.09373361,0.5278402,-0.022870438,0.53010756,-0.45387778,0.4753764,-0.022572113,-0.2516418,-0.33758315,0.011599254,-0.24706511,-0.05182817,-0.21911122,0.07755913,-0.5145032,-0.36040258,-0.6630577,-0.56175953
fake,-276.88193,71.26026,-1.365798,1.5851572,-19.145315,-26.047405,-23.411871,-11.894165,-11.140251,-5.0450706,-20.323765,1.1390687,-14.431934,4.776115,-7.572942,-12.999497,-7.19895,-7.475055,-5.845275,-5.2929544,1.0818113,-1.7702041,-2.1272306,0.327657,-0.76585567,-1.0936993,0.67614776,0.569272,-0.018523088,3.3222916,-0.83703727,0.20493099,-0.7873067,3.18139,-0.8028054,1.3536191,-1.1519892,2.0123208,-1.3666661,1.4755977,-1.5200089,3.1685607,-0.27559635,2.0720813,-1.4739963,0.26691815,-1.0863497,-0.08436897,-0.35347942,-0.84014934,0.16902824,0.42130336,0.44118753,0.688205,0.17999062,1.0445472,-0.93831414,0.42523113,-0.590279,0.31032404,0.10879433,1.1471151,-0.3762248,1.2348293,-0.48156187,0.49199972,-1.0186841,-0.062748484,-0.6197227,-0.036656987,0.10915104,-0.44400173,-0.111585,0.09525295,0.16149974,0.9746948,0.0431386,0.84872687,0.06522405,0.22992474,0.4358967,0.30884072,-0.25465488,0.3929788,0.25820944,0.64531,-0.10040197,0.3276151,-0.43477136,-0.042475004,-0.10852767,-0.2862038,-0.6214691,-0.20550063,-0.137968,0.21103382,-0.6021239,-0.030326735,-0.26180282,-0.43653384
fake,-290.8039,72.258514,10.549281,10.880711,-15.978448,-23.488346,-23.952559,-17.114784,-14.319929,-8.709646,-22.233103,-0.6364754,-16.58195,-0.22661313,-3.7941163,-14.804129,-8.171226,-3.944604,-5.8409023,-2.3268676,0.24874346,-1.873999,-1.7492884,-2.033172,-1.7565874,-4.274971,-0.7445988,-3.0942214,-4.439327,0.82435054,-0.34548876,3.3753192,0.940969,5.106369,2.4410233,4.764274,4.1285276,5.118731,1.0250189,2.5666645,-1.99582,0.8142498,-1.8105118,1.8750597,-1.7815843,-0.44416708,-1.8578397,0.435544,1.5090407,-0.64911383,-1.901806,-2.4490943,-0.7743261,-0.4946738,-0.23042285,-0.7243965,-2.289556,0.38481793,-0.96330833,-0.20373717,-0.8006994,1.0101854,-0.8213379,1.2280147,-1.0071855,0.3825646,-0.9404119,0.10387659,-0.24219298,0.71660876,1.1566609,0.86045146,0.55933386,0.43646654,0.5160324,1.0091473,0.34717625,1.2701651,0.36460105,0.50044674,0.6096695,0.39637858,-0.19633184,0.8791836,0.040121548,0.6586734,-0.579677,0.17326912,-0.46379417,-0.3403667,-0.35642332,-0.17443852,-0.5619651,-0.39480716,-0.7157775,0.14344664,-0.55479676,-0.35301685,-0.55944896,-0.7334094
fake,-281.22107,82.22741,-6.1386185,6.705706,-21.315102,-27.436699,-24.564354,-12.705692,-14.113936,-5.971437,-20.539284,1.0375355,-18.365032,1.3024887,-3.406077,-11.53287,-8.287206,-6.8576593,-3.9114943,-5.7962146,-2.3886037,-3.2051861,-2.47241,-1.1697761,2.080757,-0.71929795,3.4020834,0.17936955,0.14885116,3.4002872,0.99931526,3.583263,-0.36730614,3.6856751,-0.66990525,1.2127773,0.1387286,2.8925076,0.13912837,2.363027,-1.7221315,1.1680318,-1.6301273,0.51284724,-1.7056991,-0.32386088,-1.2309961,-0.50734,-0.034171328,-1.4051541,-0.62917626,-0.65559053,0.14068668,0.12412862,-0.40701732,0.36920312,-1.1823939,0.34309894,-0.18348365,0.4509208,-0.1904046,0.8563637,-0.23749182,1.3135787,-0.6206963,0.28867984,-0.71618676,0.24423732,-0.2622938,0.043447863,0.09736536,-0.027522461,-0.5531836,0.67798555,0.70372564,0.75120133,0.32379046,0.80904794,0.7116535,0.17840824,0.3688336,0.16976225,-0.1662108,0.5060492,-0.23014347,0.3223818,-0.40203506,0.36376676,-0.37151852,-0.33997658,0.070520595,-0.09162725,-0.29859865,-0.16699806,-0.45343074,0.059515975,-0.34604743,-0.08458892,-0.538326,-0.50717646
fake,-270.14487,78.571915,12.778068,6.6008835,-17.53971,-25.571913,-24.711195,-13.016272,-16.82694,-7.224475,-21.524506,-1.1255488,-16.248682,1.605717,-7.417652,-13.262571,-8.89789,-7.09438,-6.08261,-4.959159,-1.0482031,-4.529193,1.0892227,0.19941752,-0.47993454,-1.0118898,-2.2807672,-0.500369,-4.857522,2.6236358,1.8790029,5.477585,3.0424218,3.757829,0.0069938386,-0.42657903,0.027318137,2.4175742,-2.90622,0.86782306,-2.0237257,0.876019,-2.3370283,1.5962456,-1.064748,1.5503396,-0.34601566,1.001549,1.8662832,-0.5191089,-0.32834584,-0.8766611,1.3699404,2.131865,-0.90825635,0.41820583,-1.472596,1.168462,-0.9466591,1.0942457,0.8083216,1.6531309,-0.2295264,2.0371125,0.3060801,0.74892014,-0.66364914,-0.5099217,-1.2486801,-0.84592664,0.4038007,0.06611533,-0.6892523,0.12054453,0.017343998,0.5622221,-0.49549922,0.08257262,-0.31633037,0.019628359,-0.04073719,0.22103132,-0.43792886,0.047708187,-0.8144768,-0.031995077,-0.99922353,0.06694073,-0.91259193,-0.29972762,0.028051088,0.2870257,-0.2986142,0.09321364,-0.13054906,0.30891666,-0.09502358,0.28158772,-0.17849196,-0.30073777
fake,-284.7589,86.95531,-5.343262,5.102979,-17.94837,-27.881601,-26.517841,-15.237016,-12.390723,-4.3490896,-22.808203,-1.4778591,-15.071828,2.788202,-5.426133,-13.798845,-8.941479,-6.761731,-3.0057325,-3.1919315,0.64175755,-2.022581,-3.6192718,-0.8335749,-0.41944447,-0.8090544,3.7125242,1.8088442,0.64154905,3.257035,-0.53363025,-0.21281138,-3.5697472,0.20199016,-1.7484204,-0.23814794,-0.25786716,3.5768206,0.5440782,3.510898,-1.1400341,1.3186216,-2.6232467,0.40949035,-1.5078269,1.2532302,0.06363164,0.04233987,-0.025618333,-1.3588302,0.4777511,-0.26133308,-0.008442592,0.062816024,0.39251262,1.0955522,-0.23485163,1.1964234,-0.5752348,0.73835456,0.1226495,1.1296027,-1.1730274,0.6570256,-1.1335964,0.26521516,-1.1547744,-0.09051183,-0.5931337,-0.38250306,-0.09361063,-0.64945245,-0.786082,0.0054500466,-0.044698298,0.9891178,-0.033000447,0.848757,0.06976835,0.12334392,-0.079141885,0.2705736,-0.042178325,0.5758331,-0.07538987,0.404355,-0.6224044,0.2005765,-0.16373566,-0.07032656,-0.14748628,0.02667798,-0.26758283,-0.17940156,-0.118147604,0.11331489,-0.53341764,0.085178435,-0.3854232,-0.7669519
fake,-284.10403,66.35136,5.9147153,14.625688,-18.0454,-25.256994,-25.682375,-15.079362,-14.117928,-3.7149723,-20.725035,-2.102119,-13.757742,-0.53362435,-3.9841583,-12.219467,-8.826755,-4.0149074,-4.80855,-1.9985183,0.089645885,-3.3518934,-3.8585227,-3.0414543,-0.89663774,-2.1190913,0.10666896,-0.9088793,-1.571121,3.513036,0.21270569,1.9034071,-1.7800535,2.1954584,-0.018582242,1.0123285,0.026559854,3.354628,-0.94562596,1.2931422,-1.7438937,2.3422077,-0.45755792,1.9536666,-0.5086302,0.7901465,-0.745579,-0.5287671,0.06569903,-1.2489846,0.5049089,0.008533162,0.1619935,1.0646173,-0.4484655,0.9432822,-0.66285175,0.9629097,0.028410641,0.7179506,-0.12636301,1.1655246,-0.5255156,0.8334983,-0.582673,0.28021953,-0.2677335,0.104279995,-1.155266,-0.29344174,0.20247604,0.115504615,-0.5225455,0.19123232,0.1387774,0.8492926,0.24824263,0.93242896,0.22308418,-0.01866167,0.0958459,0.48077384,-0.35629702,0.041609935,-0.26509315,0.29419994,-0.542424,0.49149716,0.03213955,-0.29218853,-0.20525368,-0.27430737,-0.34551758,-0.1910882,-0.13222863,-0.07912798,-0.61125314,-0.25954786,-0.32243037,-0.64671826
fake,-274.49475,82.41497,-5.814219,10.417028,-18.770998,-29.752768,-23.856287,-12.322878,-13.74434,-7.5714583,-22.244967,0.64188457,-15.865786,-0.15893304,-3.3312035,-12.604359,-6.2998686,-4.377757,-4.7009845,-4.329851,-2.3110702,-2.737355,-5.597571,-4.557705,-5.089869,-5.0666127,1.6588833,0.36389858,2.7791598,5.242008,4.310683,4.7146144,3.0357478,7.051945,3.2019777,3.3033984,-0.38545662,1.5888988,-0.7582024,1.7417983,-3.309471,1.3698603,-2.0048358,0.26055774,-2.563581,0.1433758,-0.51485604,-1.2801157,-0.8339295,-1.6570053,0.50164056,-0.03789318,-0.6861077,-0.72578233,-1.3330916,0.5635453,-1.0202572,0.6551802,-1.0879354,1.4337776,0.3422663,0.6581126,-0.9733355,2.140059,-0.10739989,1.0910016,0.68511695,1.337763,-0.13824292,0.007278292,0.78480273,0.4534736,-0.12686749,0.07929304,0.1135052,0.2749028,-0.26450282,1.1289834,-0.013532823,-0.1045078,-0.0137263015,0.60589033,-0.1117455,0.11247773,-0.24018656,0.36513925,-0.36361045,0.32120696,-0.23649961,-0.079580896,-0.22037318,0.010479677,-0.29316652,-0.2598025,-0.24526994,-0.14229402,-0.35645005,-0.13367586,-0.28363043,-0.6032743
fake,-273.23746,81.243,6.6104465,-0.6920859,-21.375107,-24.616327,-23.660147,-16.600819,-13.176413,-5.7368503,-18.21776,-0.75215,-13.447542,0.20543335,-5.598077,-11.12787,-9.714608,-4.702269,-5.920594,-4.501132,-1.4342253,-5.3375063,0.020441161,1.4233255,1.0330287,-0.29617673,2.7585988,0.8143748,0.32552707,3.2001073,-2.2929265,-0.4721997,-3.5219066,1.2036206,-2.1864483,0.2358628,-1.4567971,2.283466,-2.3739297,0.3063606,-1.6508635,1.4447323,-0.03180858,1.4859017,1.2526498,2.3006756,0.41081557,0.8033619,1.0108353,-0.19708134,0.31326807,0.101983115,-0.15600772,0.63055694,0.083868094,1.5774513,-0.5608744,0.46071613,-0.38420713,0.2672009,-0.34997937,0.6152258,-0.58915997,1.11482,-0.25749075,0.30557245,-0.8966618,0.79008627,-0.45999175,-1.1111015,-0.90138954,-0.12501732,-0.3002672,-0.19316672,0.1468585,0.33728576,0.3114215,0.49656773,0.20320027,-0.11682455,0.05927439,0.37536383,-0.42843848,0.30429214,-0.110588565,0.4435427,-0.5035434,0.044539347,0.116668284,-0.11848485,-0.032012306,-0.30994654,-0.29435375,-0.15053742,-0.16639209,0.12175322,-0.25981623,0.063540645,-0.3923896,-0.46717063
fake,-277.02686,90.790535,-6.8007402,4.9136376,-20.579117,-25.414816,-22.722668,-16.432344,-13.150218,-6.511946,-21.293497,0.053404722,-14.959498,0.11767711,-4.245386,-11.513285,-9.475328,-5.2007527,-7.233608,-4.680328,-0.12412784,-4.3065248,-0.6504324,-3.4759371,0.80941445,-5.0492268,0.92299575,-1.644468,-1.199802,3.623685,-0.62747043,4.092302,0.10494858,7.627005,0.47304177,2.062561,-1.2627844,2.7506032,-0.39180058,1.9914066,-1.0666927,2.0386963,-0.52363807,1.3209544,0.28088474,0.5799758,-1.401952,-0.0011291621,-0.5333425,-0.92244494,-1.1075124,-0.553047,-0.24870142,0.24257462,-1.3245052,0.19374074,-1.2406785,0.6846406,-1.32692,-0.18691638,0.16501112,1.6111454,0.3834767,1.4589514,-0.1552446,0.90795594,-0.98655826,-0.124208435,-0.33612788,0.34833053,-0.085262485,-0.07175669,-0.009527933,0.65878296,0.25958115,0.41047847,0.42355493,0.7301363,0.12389898,0.097798005,0.46005723,-0.067696534,-0.23081438,0.6169737,0.07371511,0.557516,-0.112277985,0.25489375,-0.5245794,0.022007078,0.23152198,-0.06018814,-0.4231783,0.012796957,-0.57087237,-0.3288144,-0.23772532,-0.31807843,-0.32826993,-0.21614292
fake,-270.43555,71.29508,0.98228437,7.4329467,-22.499758,-28.134222,-19.94021,-16.902357,-14.198806,0.42995116,-26.786606,0.17688219,-15.159479,1.0747052,-4.56797,-10.64465,-11.860015,-3.839426,-7.935999,-6.421558,1.5599916,-2.8443246,5.1070924,0.99082744,4.320986,-1.5711802,-1.3759803,0.7374965,-1.3609481,6.654892,0.564402,2.8922634,-2.726256,2.0348434,-1.7617819,0.69465494,-0.43632305,3.7068844,-2.5818696,0.56352776,-2.6593401,2.0720057,-0.95698464,0.79413354,-0.85960734,1.0021894,-1.0282338,-0.68818945,0.008575453,-0.3148541,0.53732324,-0.32937625,-0.10009587,-0.21530928,-0.92844695,0.52768165,-0.7900676,1.3629681,-0.42148533,0.8450314,0.31706464,0.45069462,-0.023991264,1.1774936,-0.1668272,0.23327312,-0.6196394,0.5403846,-1.0241598,-0.13541763,0.06681835,0.32141334,-0.19813693,0.4435693,0.26468784,0.48938417,-0.12598464,0.84678173,0.11958243,0.31780076,0.62416136,0.2955029,-0.13347557,0.5091864,0.025417563,0.6092933,-0.40857315,0.27481234,-0.470457,-0.14442924,0.118657194,0.03135111,-0.771928,-0.23339766,-0.24974947,0.03951638,-0.3450648,-0.13525942,-0.33645728,-0.30828267
fake,-294.81854,75.35747,12.073065,25.272127,-18.600494,-33.499134,-22.82667,-13.444949,-18.432926,-10.289157,-25.95064,0.6674684,-13.7947,-1.9334388,-1.2367618,-10.548,-11.0511875,-1.856672,-6.3534293,-4.087938,1.7618483,-5.0145855,0.09247887,-2.4971972,-1.5036716,-5.4649386,-1.4502711,-2.2033942,-3.3513467,2.2412763,-2.1825626,2.5599945,-1.3036872,5.4823737,2.6395848,5.144492,2.061346,3.6283348,-0.36290374,2.0124688,-1.0250401,2.4147632,-0.23702148,0.80049014,-1.5672106,0.9458106,0.08620732,0.9602235,-0.038455624,-1.6302083,-0.92192835,-0.46392912,0.370621,0.5024638,-1.143832,0.014868378,-1.0299432,0.65290976,-1.3561289,0.18740006,-0.54585004,0.6558331,-0.6961691,0.7597082,-0.84080964,0.5208685,-1.032447,0.34038484,0.28085017,0.68904144,0.30942744,0.4708496,-0.029063102,0.69692,0.45863333,0.73297596,0.63320017,0.7986356,0.23746203,0.22895087,0.53202885,0.3249246,0.28943375,0.17534646,-0.30490005,0.34519204,-0.62268084,-0.09881877,-0.49655,0.08402729,-0.5245482,-0.23926412,-0.76463515,0.04738704,-0.07410792,0.013316079,-0.72768456,-0.12920557,-0.33365315,-0.546639
fake,-281.39877,78.541176,-0.8442485,7.5365553,-18.390928,-25.562387,-23.806164,-13.726675,-12.666217,-7.9009905,-23.240456,1.4890633,-14.362238,-1.0227667,-2.4909928,-12.054681,-10.052449,-2.5618114,-6.719657,-5.0916905,-1.1785892,-5.1957226,-0.3707904,-0.66334665,3.300569,-1.2658262,2.903818,1.1525354,-1.9299994,3.7006454,-1.6345917,0.70585847,-2.6381834,2.88718,-0.98667496,3.0051682,0.34067506,3.1250243,-1.5781434,0.9020372,-1.0208375,1.7804073,-0.030395098,1.151055,-1.0890496,0.039616965,-0.57665795,1.0821793,0.33291093,-0.9816871,-0.18380278,0.3945891,1.1039933,0.67428255,-0.7668936,0.5326145,-1.0790067,0.5754889,-0.50615555,0.8161473,-0.32156557,0.3760619,-0.75753254,0.60023016,-0.97015876,-0.21801803,-0.8026197,-0.09502239,-0.5992685,0.16719355,0.5925521,0.5311439,-0.23936005,0.6706802,0.041319568,0.29030138,0.3457576,1.0076666,0.15569666,0.06864261,0.6610638,0.37194392,-0.11191562,0.5011925,0.061137963,0.6242396,-0.47997898,0.093777955,-0.1392396,0.014344369,-0.22468741,-0.16937558,-0.4457562,-0.11928717,-0.13748184,-0.09793273,-0.33046463,-0.2435783,-0.3829619,-0.60600483
